time_s,total_queue,cum_delay_proxy
19842.5,59.0,798982.9999995419
19842.6,59.0,798988.8999995419
19842.7,59.0,798994.799999542
19842.8,59.0,799000.699999542
19842.9,59.0,799006.599999542
19843.0,59.0,799012.499999542
19843.1,59.0,799018.399999542
19843.2,59.0,799024.2999995421
19843.3,59.0,799030.1999995421
19843.4,59.0,799036.0999995421
19843.5,59.0,799041.9999995421
19843.6,59.0,799047.8999995422
19843.7,59.0,799053.7999995422
19843.8,59.0,799059.6999995422
19843.9,59.0,799065.5999995422
19844.0,59.0,799071.4999995423
19844.1,59.0,799077.3999995423
19844.2,59.0,799083.2999995423
19844.3,59.0,799089.1999995423
19844.4,59.0,799095.0999995423
19844.5,59.0,799100.9999995424
19844.6,59.0,799106.8999995424
19844.7,59.0,799112.7999995424
19844.8,59.0,799118.6999995424
19844.9,59.0,799124.5999995425
19845.0,59.0,799130.4999995425
19845.1,59.0,799136.3999995425
19845.2,59.0,799142.2999995425
19845.3,59.0,799148.1999995426
19845.4,60.0,799154.1999995426
19845.5,60.0,799160.1999995426
19845.6,60.0,799166.1999995426
19845.7,61.0,799172.2999995425
19845.8,61.0,799178.3999995425
19845.9,61.0,799184.4999995425
19846.0,61.0,799190.5999995425
19846.1,61.0,799196.6999995424
19846.2,61.0,799202.7999995424
19846.3,61.0,799208.8999995424
19846.4,61.0,799214.9999995424
19846.5,61.0,799221.0999995423
19846.6,61.0,799227.1999995423
19846.7,61.0,799233.2999995423
19846.8,61.0,799239.3999995423
19846.9,61.0,799245.4999995423
19847.0,61.0,799251.5999995422
19847.1,61.0,799257.6999995422
19847.2,61.0,799263.7999995422
19847.3,61.0,799269.8999995422
19847.4,61.0,799275.9999995421
19847.5,61.0,799282.0999995421
19847.6,61.0,799288.1999995421
19847.7,61.0,799294.2999995421
19847.8,61.0,799300.399999542
19847.9,61.0,799306.499999542
19848.0,61.0,799312.599999542
19848.1,62.0,799318.799999542
19848.2,62.0,799324.9999995419
19848.3,62.0,799331.1999995419
19848.4,62.0,799337.3999995418
19848.5,62.0,799343.5999995418
19848.6,62.0,799349.7999995417
19848.7,62.0,799355.9999995417
19848.8,62.0,799362.1999995416
19848.9,62.0,799368.3999995416
19849.0,62.0,799374.5999995415
19849.1,62.0,799380.7999995415
19849.2,62.0,799386.9999995414
19849.3,63.0,799393.2999995415
19849.4,63.0,799399.5999995415
19849.5,63.0,799405.8999995416
19849.6,63.0,799412.1999995416
19849.7,63.0,799418.4999995417
19849.8,63.0,799424.7999995417
19849.9,64.0,799431.1999995417
19850.0,64.0,799437.5999995418
19850.1,64.0,799443.9999995418
19850.2,64.0,799450.3999995418
19850.3,64.0,799456.7999995418
19850.4,64.0,799463.1999995419
19850.5,64.0,799469.5999995419
19850.6,64.0,799475.9999995419
19850.7,64.0,799482.3999995419
19850.8,64.0,799488.799999542
19850.9,64.0,799495.199999542
19851.0,64.0,799501.599999542
19851.1,64.0,799507.999999542
19851.2,64.0,799514.399999542
19851.3,64.0,799520.7999995421
19851.4,64.0,799527.1999995421
