time_s,total_queue,cum_delay_proxy
13246.8,0.0,261322.50000003146
13246.9,0.0,261322.50000003146
13247.0,0.0,261322.50000003146
13247.1,0.0,261322.50000003146
13247.2,0.0,261322.50000003146
13247.3,0.0,261322.50000003146
13247.4,0.0,261322.50000003146
13247.5,0.0,261322.50000003146
13247.6,0.0,261322.50000003146
13247.7,0.0,261322.50000003146
13247.8,0.0,261322.50000003146
13247.9,0.0,261322.50000003146
13248.0,0.0,261322.50000003146
13248.1,0.0,261322.50000003146
13248.2,0.0,261322.50000003146
13248.3,0.0,261322.50000003146
13248.4,0.0,261322.50000003146
13248.5,0.0,261322.50000003146
13248.6,0.0,261322.50000003146
13248.7,0.0,261322.50000003146
13248.8,0.0,261322.50000003146
13248.9,0.0,261322.50000003146
13249.0,0.0,261322.50000003146
13249.1,0.0,261322.50000003146
13249.2,0.0,261322.50000003146
13249.3,0.0,261322.50000003146
13249.4,0.0,261322.50000003146
13249.5,0.0,261322.50000003146
13249.6,0.0,261322.50000003146
13249.7,0.0,261322.50000003146
13249.8,0.0,261322.50000003146
13249.9,0.0,261322.50000003146
13250.0,0.0,261322.50000003146
13250.1,0.0,261322.50000003146
13250.2,0.0,261322.50000003146
13250.3,0.0,261322.50000003146
13250.4,0.0,261322.50000003146
13250.5,0.0,261322.50000003146
13250.6,0.0,261322.50000003146
13250.7,0.0,261322.50000003146
13250.8,0.0,261322.50000003146
13250.9,0.0,261322.50000003146
13251.0,0.0,261322.50000003146
13251.1,0.0,261322.50000003146
13251.2,0.0,261322.50000003146
13251.3,0.0,261322.50000003146
13251.4,0.0,261322.50000003146
13251.5,0.0,261322.50000003146
13251.6,0.0,261322.50000003146
13251.7,0.0,261322.50000003146
13251.8,0.0,261322.50000003146
13251.9,0.0,261322.50000003146
13252.0,0.0,261322.50000003146
13252.1,0.0,261322.50000003146
13252.2,0.0,261322.50000003146
13252.3,0.0,261322.50000003146
13252.4,0.0,261322.50000003146
13252.5,0.0,261322.50000003146
13252.6,0.0,261322.50000003146
13252.7,0.0,261322.50000003146
13252.8,0.0,261322.50000003146
13252.9,0.0,261322.50000003146
13253.0,0.0,261322.50000003146
13253.1,0.0,261322.50000003146
13253.2,0.0,261322.50000003146
13253.3,0.0,261322.50000003146
13253.4,0.0,261322.50000003146
13253.5,0.0,261322.50000003146
13253.6,0.0,261322.50000003146
13253.7,0.0,261322.50000003146
13253.8,0.0,261322.50000003146
13253.9,0.0,261322.50000003146
13254.0,0.0,261322.50000003146
13254.1,0.0,261322.50000003146
13254.2,0.0,261322.50000003146
13254.3,0.0,261322.50000003146
13254.4,0.0,261322.50000003146
13254.5,0.0,261322.50000003146
13254.6,0.0,261322.50000003146
13254.7,0.0,261322.50000003146
13254.8,0.0,261322.50000003146
13254.9,0.0,261322.50000003146
13255.0,0.0,261322.50000003146
13255.1,0.0,261322.50000003146
13255.2,0.0,261322.50000003146
13255.3,0.0,261322.50000003146
13255.4,0.0,261322.50000003146
13255.5,0.0,261322.50000003146
13255.6,0.0,261322.50000003146
13255.7,0.0,261322.50000003146
13255.8,0.0,261322.50000003146
13255.9,0.0,261322.50000003146
13256.0,0.0,261322.50000003146
13256.1,0.0,261322.50000003146
13256.2,1.0,261322.60000003147
13256.3,1.0,261322.70000003147
13256.4,1.0,261322.80000003148
13256.5,1.0,261322.90000003148
13256.6,1.0,261323.0000000315
13256.7,1.0,261323.1000000315
13256.8,1.0,261323.2000000315
13256.9,1.0,261323.3000000315
13257.0,1.0,261323.4000000315
13257.1,1.0,261323.50000003152
13257.2,1.0,261323.60000003153
13257.3,1.0,261323.70000003153
13257.4,1.0,261323.80000003154
13257.5,1.0,261323.90000003154
13257.6,1.0,261324.00000003155
13257.7,1.0,261324.10000003155
13257.8,1.0,261324.20000003156
13257.9,1.0,261324.30000003157
13258.0,1.0,261324.40000003157
13258.1,1.0,261324.50000003158
13258.2,1.0,261324.60000003158
13258.3,1.0,261324.7000000316
13258.4,1.0,261324.8000000316
13258.5,1.0,261324.9000000316
13258.6,1.0,261325.0000000316
13258.7,1.0,261325.1000000316
13258.8,1.0,261325.20000003162
13258.9,1.0,261325.30000003162
13259.0,1.0,261325.40000003163
13259.1,1.0,261325.50000003164
13259.2,1.0,261325.60000003164
13259.3,1.0,261325.70000003165
13259.4,1.0,261325.80000003165
13259.5,1.0,261325.90000003166
13259.6,1.0,261326.00000003166
13259.7,1.0,261326.10000003167
13259.8,1.0,261326.20000003168
13259.9,1.0,261326.30000003168
13260.0,1.0,261326.4000000317
13260.1,1.0,261326.5000000317
13260.2,1.0,261326.6000000317
13260.3,1.0,261326.7000000317
13260.4,1.0,261326.8000000317
13260.5,1.0,261326.90000003172
13260.6,1.0,261327.00000003172
13260.7,1.0,261327.10000003173
13260.8,1.0,261327.20000003173
13260.9,1.0,261327.30000003174
13261.0,1.0,261327.40000003175
13261.1,1.0,261327.50000003175
13261.2,1.0,261327.60000003176
13261.3,1.0,261327.70000003176
13261.4,1.0,261327.80000003177
13261.5,1.0,261327.90000003178
13261.6,1.0,261328.00000003178
13261.7,1.0,261328.1000000318
13261.8,1.0,261328.2000000318
13261.9,1.0,261328.3000000318
13262.0,1.0,261328.4000000318
13262.1,1.0,261328.5000000318
13262.2,1.0,261328.60000003182
13262.3,1.0,261328.70000003182
13262.4,1.0,261328.80000003183
13262.5,1.0,261328.90000003183
13262.6,1.0,261329.00000003184
13262.7,1.0,261329.10000003185
13262.8,1.0,261329.20000003185
13262.9,1.0,261329.30000003186
13263.0,1.0,261329.40000003186
13263.1,1.0,261329.50000003187
13263.2,1.0,261329.60000003187
13263.3,1.0,261329.70000003188
13263.4,1.0,261329.8000000319
13263.5,1.0,261329.9000000319
13263.6,1.0,261330.0000000319
13263.7,1.0,261330.1000000319
13263.8,1.0,261330.2000000319
13263.9,1.0,261330.30000003192
13264.0,1.0,261330.40000003192
13264.1,1.0,261330.50000003193
13264.2,1.0,261330.60000003193
13264.3,1.0,261330.70000003194
13264.4,1.0,261330.80000003194
13264.5,1.0,261330.90000003195
13264.6,1.0,261331.00000003196
13264.7,1.0,261331.10000003196
13264.8,1.0,261331.20000003197
13264.9,1.0,261331.30000003197
13265.0,1.0,261331.40000003198
13265.1,1.0,261331.50000003199
13265.2,1.0,261331.600000032
13265.3,1.0,261331.700000032
13265.4,1.0,261331.800000032
13265.5,1.0,261331.900000032
13265.6,1.0,261332.000000032
13265.7,1.0,261332.10000003202
13265.8,1.0,261332.20000003203
13265.9,1.0,261332.30000003203
13266.0,1.0,261332.40000003204
13266.1,1.0,261332.50000003204
13266.2,2.0,261332.70000003205
13266.3,2.0,261332.90000003207
13266.4,2.0,261333.10000003208
13266.5,2.0,261333.3000000321
13266.6,2.0,261333.5000000321
13266.7,2.0,261333.7000000321
13266.8,2.0,261333.90000003212
13266.9,2.0,261334.10000003214
13267.0,2.0,261334.30000003215
13267.1,2.0,261334.50000003216
13267.2,2.0,261334.70000003217
13267.3,2.0,261334.90000003218
13267.4,2.0,261335.1000000322
13267.5,2.0,261335.3000000322
13267.6,2.0,261335.50000003222
13267.7,2.0,261335.70000003223
13267.8,2.0,261335.90000003224
13267.9,2.0,261336.10000003225
13268.0,2.0,261336.30000003226
13268.1,2.0,261336.50000003228
13268.2,2.0,261336.7000000323
13268.3,2.0,261336.9000000323
13268.4,2.0,261337.1000000323
13268.5,2.0,261337.30000003232
13268.6,2.0,261337.50000003233
13268.7,3.0,261337.80000003232
13268.8,3.0,261338.1000000323
13268.9,3.0,261338.4000000323
13269.0,3.0,261338.7000000323
13269.1,3.0,261339.00000003228
13269.2,3.0,261339.30000003226
13269.3,3.0,261339.60000003225
13269.4,3.0,261339.90000003224
13269.5,3.0,261340.20000003223
13269.6,3.0,261340.50000003222
13269.7,3.0,261340.8000000322
13269.8,3.0,261341.1000000322
13269.9,3.0,261341.40000003218
